Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2138650,2016-01-04 17:04:03,2016-11-22 23:19:44,8061775,740651398,0,91,264,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138650,SRX1127714,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021035,SAMN03946566,simple,10090,Mus musculus,GSM1839238,,,,,,,no,,,,,GEO,SRA281408,,public,3618D0F71D7B4833C79A57B648CE5DFA,8CC104E544024372A11AF75714AD64BD
SRR2138651,2016-01-04 17:04:03,2016-11-21 23:41:35,8475193,773262911,0,91,283,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138651,SRX1127715,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021032,SAMN03946567,simple,10090,Mus musculus,GSM1839239,,,,,,,no,,,,,GEO,SRA281408,,public,722D5D00CA845F75CF982571F96E5DBE,A314824770DF693AA167494356F7533B
SRR2138652,2016-01-04 17:04:03,2016-11-21 23:41:06,8103841,754228145,0,93,258,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/002088/SRR2138652,SRX1127716,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021034,SAMN03946568,simple,10090,Mus musculus,GSM1839240,,,,,,,no,,,,,GEO,SRA281408,,public,298D2B77477B754E5301FFD4606EC444,0DFA5D9059C9899101FDBE288F969B69
SRR2138653,2016-01-04 17:04:03,2016-11-21 23:41:34,7577652,692581536,0,91,263,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/002088/SRR2138653,SRX1127717,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021031,SAMN03946569,simple,10090,Mus musculus,GSM1839241,,,,,,,no,,,,,GEO,SRA281408,,public,E7B6024F11A2855DD4E5DE6DE3418707,5DFEC7674DAD8ED04179560B598B2552
SRR2138654,2016-01-04 17:04:03,2016-11-22 23:18:05,8496649,779435642,0,91,272,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/002088/SRR2138654,SRX1127718,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021033,SAMN03946570,simple,10090,Mus musculus,GSM1839242,,,,,,,no,,,,,GEO,SRA281408,,public,4885D2D2EBC81E6DF948B7489D0AA948,9849B8D7C70EA5234842624981E0CF81
SRR2138655,2016-01-04 17:04:03,2016-11-22 23:16:19,8278609,760847503,0,91,262,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2138655,SRX1127719,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021030,SAMN03946571,simple,10090,Mus musculus,GSM1839243,,,,,,,no,,,,,GEO,SRA281408,,public,FAE338B2C11F9158DFE7B09273E114C6,84C2358B137F14A9174396FD650681AD
SRR2138656,2016-01-04 17:04:03,2016-11-21 23:42:21,7660427,700301215,0,91,235,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/002088/SRR2138656,SRX1127720,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021028,SAMN03946572,simple,10090,Mus musculus,GSM1839244,,,,,,,no,,,,,GEO,SRA281408,,public,6CD4E5E2A66C124A78CFA5C128985726,31105F3427F905E461DC63EFD9C58023
SRR2138657,2016-01-04 17:04:03,2016-11-21 23:43:26,8425133,767554878,0,91,252,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/002088/SRR2138657,SRX1127721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021029,SAMN03946573,simple,10090,Mus musculus,GSM1839245,,,,,,,no,,,,,GEO,SRA281408,,public,F2E220A98A38703E86E4D084FF3BD31A,7EBC44661B27F528DCC671F1CDCEF048
SRR2138658,2016-01-04 17:04:03,2016-11-22 23:20:03,8148182,743121487,0,91,250,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2138658,SRX1127722,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021027,SAMN03946574,simple,10090,Mus musculus,GSM1839246,,,,,,,no,,,,,GEO,SRA281408,,public,F7966D20512DEC590D34479F57AB7235,7D9C7C3C7B2F0D9A7B1BFF140CFB0282
SRR2138659,2016-01-04 17:04:03,2016-11-22 23:19:22,5584660,499281678,0,89,170,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/002088/SRR2138659,SRX1127723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021026,SAMN03946575,simple,10090,Mus musculus,GSM1839247,,,,,,,no,,,,,GEO,SRA281408,,public,2FAE598335EF9CB637AB3299F80DE748,F21BFB5E28512043BEA60A8B15D863E8
SRR2138660,2016-01-04 17:04:03,2016-11-21 23:58:55,6434184,592234694,0,92,197,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002088/SRR2138660,SRX1127724,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021021,SAMN03946576,simple,10090,Mus musculus,GSM1839248,,,,,,,no,,,,,GEO,SRA281408,,public,CE641AF3A6B1100ACDEED9ABC49EEB27,BE23E59916BE3B8CDB1A88031F32E3CE
SRR2138661,2016-01-04 17:04:03,2016-11-21 23:58:41,5942278,536590733,0,90,186,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2138661,SRX1127725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021025,SAMN03946577,simple,10090,Mus musculus,GSM1839249,,,,,,,no,,,,,GEO,SRA281408,,public,C68D40ABD1AFE9EEF01FC12AEE0BE372,9DBC1114BAEAC7ED53187A237E9E5881
SRR2138662,2016-01-04 17:04:03,2016-11-21 23:43:41,6480905,589056849,0,90,190,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002088/SRR2138662,SRX1127726,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021024,SAMN03948204,simple,10090,Mus musculus,GSM1839250,,,,,,,no,,,,,GEO,SRA281408,,public,8C73D770AEC29837873BB5266CE4C744,70BEFCB821A67BBF75B8B2A5259EB474
SRR2138663,2016-01-04 17:04:03,2016-11-22 23:18:43,5997366,549379891,0,91,177,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2138663,SRX1127727,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021023,SAMN03948205,simple,10090,Mus musculus,GSM1839251,,,,,,,no,,,,,GEO,SRA281408,,public,8BFE4B1EBE2C9F3C9E81069F60AD39F4,E98D2F015200CB498DA8DE432BD00E53
SRR2138664,2016-01-04 17:04:03,2016-11-22 23:20:52,5460945,502205706,0,91,158,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2138664,SRX1127728,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021019,SAMN03948206,simple,10090,Mus musculus,GSM1839252,,,,,,,no,,,,,GEO,SRA281408,,public,35D88E683DC86842C3D34259A8848521,D999B2E032DC92D76E6ACC1A54908E10
SRR2138665,2016-01-04 17:04:03,2016-11-21 23:43:48,6314967,573435145,0,90,193,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138665,SRX1127729,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021020,SAMN03948207,simple,10090,Mus musculus,GSM1839253,,,,,,,no,,,,,GEO,SRA281408,,public,5DBA8823DD8AA8D7BD3CCD03105C114B,4F34EBA5D2ACF8A98C6EC60973EAFB24
SRR2138666,2016-01-04 17:04:03,2016-11-21 23:43:46,5626841,515868227,0,91,172,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138666,SRX1127730,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021022,SAMN03948208,simple,10090,Mus musculus,GSM1839254,,,,,,,no,,,,,GEO,SRA281408,,public,0D229965B534B6A8D06E8E1BB5EA15BE,4A016F046725095FB0ADB4D51D536E95
SRR2138667,2016-01-04 17:04:03,2016-11-21 23:44:05,5660356,511322126,0,90,170,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/002088/SRR2138667,SRX1127731,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021018,SAMN03948209,simple,10090,Mus musculus,GSM1839255,,,,,,,no,,,,,GEO,SRA281408,,public,599FDAD81F0388792DA860A30798DA87,94C442389E4A56A0D30C130B1A5ECB42
SRR2138668,2016-01-04 17:04:03,2016-11-21 23:49:30,7233167,679971078,0,94,241,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/002088/SRR2138668,SRX1127732,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021017,SAMN03948210,simple,10090,Mus musculus,GSM1839256,,,,,,,no,,,,,GEO,SRA281408,,public,F419A1B0EFDB7EB9B0419233382245F9,79842A9846994E72363F120D1EF2CEF9
SRR2138669,2016-01-04 17:04:03,2016-11-22 23:22:41,8735298,810565572,0,92,288,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2138669,SRX1127733,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021015,SAMN03948211,simple,10090,Mus musculus,GSM1839257,,,,,,,no,,,,,GEO,SRA281408,,public,603EE4FB5414C28744953DE909C08DF2,19D726060CE538B514DD4E14F40E2DC8
SRR2138670,2016-01-04 17:04:03,2016-11-21 23:51:09,8531745,804508273,0,94,276,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/002088/SRR2138670,SRX1127734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021012,SAMN03948212,simple,10090,Mus musculus,GSM1839258,,,,,,,no,,,,,GEO,SRA281408,,public,8D5DB6D88066EE49FB9EF55C8C0C9C4C,36EE2F9049FA387AB7005E8FDE68BE1F
SRR2138671,2016-01-04 17:04:03,2016-11-22 23:21:52,5945229,561378235,0,94,201,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138671,SRX1127735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021014,SAMN03948213,simple,10090,Mus musculus,GSM1839259,,,,,,,no,,,,,GEO,SRA281408,,public,AC36C00B9393ECD856818A95F494E9BD,85116897EA6D06636208B7B8BA439C1F
SRR2138672,2016-01-04 17:04:03,2016-11-22 23:22:26,8171254,780477836,0,95,270,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2138672,SRX1127736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021013,SAMN03948214,simple,10090,Mus musculus,GSM1839260,,,,,,,no,,,,,GEO,SRA281408,,public,5B1856307CC2BA4469B007A3891E1BA5,F8165CD15FDBD5888EAA8EFD5074C521
SRR2138673,2016-01-04 17:04:03,2016-11-22 23:23:49,9135054,856247258,0,93,300,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138673,SRX1127737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1021016,SAMN03948215,simple,10090,Mus musculus,GSM1839261,,,,,,,no,,,,,GEO,SRA281408,,public,A5456D62ED06A8E97C3FAAE1D9117E0C,C95C5C5AFD8BF803ADC8FF22ABD4F1C2
SRR2138674,2016-01-04 17:04:03,2016-11-21 23:56:52,5542783,507730644,0,91,176,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002088/SRR2138674,SRX1127738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021011,SAMN03948216,simple,10090,Mus musculus,GSM1839262,,,,,,,no,,,,,GEO,SRA281408,,public,C4BB9FCE242EE119B323611EF4876C85,1585A4C1B9324BA06287DC8E8534986E
SRR2138675,2016-01-04 17:04:03,2016-11-21 23:58:21,5384119,492351320,0,91,165,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/002088/SRR2138675,SRX1127739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021010,SAMN03948217,simple,10090,Mus musculus,GSM1839263,,,,,,,no,,,,,GEO,SRA281408,,public,DB4586D1313B99C1635D730E166BDB4B,926E39A66CD6CAE878F8EF8A787AD9FD
SRR2138676,2016-01-04 17:04:03,2016-11-22 23:27:47,5216880,479151054,0,91,160,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138676,SRX1127740,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021008,SAMN03948218,simple,10090,Mus musculus,GSM1839264,,,,,,,no,,,,,GEO,SRA281408,,public,B87202CCC7C05B155888C0367AFB433C,FF54BBA4D3F7FDF18413DE4E1201FA87
SRR2138677,2016-01-04 17:04:03,2016-11-22 23:30:45,4083861,370992929,0,90,121,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/002088/SRR2138677,SRX1127741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021009,SAMN03948219,simple,10090,Mus musculus,GSM1839265,,,,,,,no,,,,,GEO,SRA281408,,public,5AB33F3DB39EE20C71CEC656FEE4E626,5EA4214A1B49B906CCB96D79B31F14AC
SRR2138678,2016-01-04 17:04:03,2016-11-22 23:32:17,4604481,416916544,0,90,142,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138678,SRX1127742,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021007,SAMN03948220,simple,10090,Mus musculus,GSM1839266,,,,,,,no,,,,,GEO,SRA281408,,public,B4D02A7C84FFBFFE75D842375B57736E,C892AF47B4135505F91A02B4DD90D474
SRR2138679,2016-01-04 17:04:03,2016-11-22 00:15:23,5620600,511079976,0,90,171,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002088/SRR2138679,SRX1127743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021005,SAMN03948221,simple,10090,Mus musculus,GSM1839267,,,,,,,no,,,,,GEO,SRA281408,,public,9ACF39FDD90662192C4B319F3E446D36,EE2D74247E10FEA4426FC58C8E4866F8
SRR2138680,2016-01-04 17:04:03,2016-11-22 23:42:04,5317679,479030144,0,90,162,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138680,SRX1127744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021006,SAMN03948222,simple,10090,Mus musculus,GSM1839268,,,,,,,no,,,,,GEO,SRA281408,,public,E7EC7D76564D736E4EDE4AB2D7628576,795AD7548C3BA0AC82FBD25F7F95B7B2
SRR2138681,2016-01-04 17:04:03,2016-11-22 23:54:03,6862002,625737826,0,91,221,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002088/SRR2138681,SRX1127745,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021004,SAMN03948223,simple,10090,Mus musculus,GSM1839269,,,,,,,no,,,,,GEO,SRA281408,,public,B3CE1698B4DF1D321F662FEDB6E09A1D,AB73CAADC9BDEE16A5C9D7F284E267F4
SRR2138682,2016-01-04 17:04:03,2016-11-22 00:14:54,7197428,660670222,0,91,227,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2138682,SRX1127746,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021003,SAMN03948224,simple,10090,Mus musculus,GSM1839270,,,,,,,no,,,,,GEO,SRA281408,,public,08AFF145993B2B7B5094D4A70F411E0D,0113CC70ACB9F9A5C43A60FC5348E5E8
SRR2138683,2016-01-04 17:04:03,2016-11-22 23:25:46,6797178,620456411,0,91,213,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2138683,SRX1127747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021002,SAMN03948225,simple,10090,Mus musculus,GSM1839271,,,,,,,no,,,,,GEO,SRA281408,,public,C2AD92761F5B4D7C66ED6AF9CB9A0E24,697BF3E7456E3762DAB41A8300D49BD0
SRR2138684,2016-01-04 17:04:03,2016-11-22 23:24:15,7018630,642214671,0,91,221,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138684,SRX1127748,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021001,SAMN03948226,simple,10090,Mus musculus,GSM1839272,,,,,,,no,,,,,GEO,SRA281408,,public,AD8C52D380AB2654F1544AC0C53AAE97,24089E1633C59FD636885EE236750BE7
SRR2138685,2016-01-04 17:04:03,2016-11-22 23:23:04,6476383,588320395,0,90,204,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138685,SRX1127749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1021000,SAMN03948227,simple,10090,Mus musculus,GSM1839273,,,,,,,no,,,,,GEO,SRA281408,,public,599E8EBB07DFDE3886E0DCA7C8623300,C2078B1C7E55082DD695B48CAA1A6FE4
SRR2138686,2016-01-04 17:04:03,2016-11-21 23:56:58,7388150,673465548,0,91,226,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2138686,SRX1127750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020999,SAMN03948228,simple,10090,Mus musculus,GSM1839274,,,,,,,no,,,,,GEO,SRA281408,,public,F1739AFA4F2D7D50EDEA464BD606D26E,3AAD4B096E56953D1475F7B08C1EF2C5
SRR2138687,2016-01-04 17:04:03,2016-11-21 23:59:30,16067893,1380551907,0,85,793,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138687,SRX1127751,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020998,SAMN03948229,simple,10090,Mus musculus,GSM1839275,,,,,,,no,,,,,GEO,SRA281408,,public,3542B6D8C609E706F8FCB031D3220B94,F6D303E3ACBC191F6B40B22C309A1F1A
SRR2138688,2016-01-04 17:04:03,2016-11-22 23:25:07,7796153,685610962,0,87,390,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138688,SRX1127752,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020997,SAMN03948230,simple,10090,Mus musculus,GSM1839276,,,,,,,no,,,,,GEO,SRA281408,,public,90BB72362E8ABE0CBBA6E4ACCACC672F,FF20DC2A96D46476B3A53FB629C0D9FC
SRR2138689,2016-01-04 17:04:03,2016-11-22 23:26:31,8960172,791290495,0,88,463,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138689,SRX1127753,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020996,SAMN03948231,simple,10090,Mus musculus,GSM1839277,,,,,,,no,,,,,GEO,SRA281408,,public,22BB92DD2AB8EAB4F01DDCFFFF567E0A,C546F5076106D7C4984788CA178B79EF
SRR2138690,2016-01-04 17:04:03,2016-11-22 23:26:39,6733080,590106303,0,87,337,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/002088/SRR2138690,SRX1127754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020994,SAMN03948232,simple,10090,Mus musculus,GSM1839278,,,,,,,no,,,,,GEO,SRA281408,,public,0DBA4DCDA37E00F92C8B2A8C02A6D6BF,E86B645E3803ABD1D691643F45B26B66
SRR2138691,2016-01-04 17:04:03,2016-11-21 23:58:23,4454809,396876717,0,89,201,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002088/SRR2138691,SRX1127755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020993,SAMN03948233,simple,10090,Mus musculus,GSM1839279,,,,,,,no,,,,,GEO,SRA281408,,public,9AC1B409A5E18F427D9EDD161DA55F4F,4F993275ADA3C1D939B2212E59CAABE3
SRR2138692,2016-01-04 17:04:03,2016-11-22 23:36:25,12004269,1060619794,0,88,601,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002088/SRR2138692,SRX1127756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020995,SAMN03948234,simple,10090,Mus musculus,GSM1839280,,,,,,,no,,,,,GEO,SRA281408,,public,B0AC8D70FC503937A896A4C98791DC0B,E41901386A05218DFCF2BD6340586D55
SRR2138693,2016-01-04 17:04:03,2016-11-22 00:09:23,8979629,782967421,0,87,457,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002088/SRR2138693,SRX1127757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020992,SAMN03948235,simple,10090,Mus musculus,GSM1839281,,,,,,,no,,,,,GEO,SRA281408,,public,423A6D0003B45545D8B6D573E26026CF,97CA7A7F6007F670F02FBE7C13B243C7
SRR2138694,2016-01-04 17:04:03,2016-11-22 23:33:42,15002537,1297359935,0,86,760,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002088/SRR2138694,SRX1127758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020991,SAMN03948236,simple,10090,Mus musculus,GSM1839282,,,,,,,no,,,,,GEO,SRA281408,,public,F8BFE58E6FC8B88049A6BF4024FCAE49,DE5BC21D6910A3E72C273BD537C3B39C
SRR2138695,2016-01-04 17:04:03,2016-11-22 23:37:15,9020220,799384407,0,88,457,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2138695,SRX1127759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020990,SAMN03948237,simple,10090,Mus musculus,GSM1839283,,,,,,,no,,,,,GEO,SRA281408,,public,7BDFEE7AFBC987A3CC8EF82D79A1B768,B663D4987BA0CD321598F63B657EE9FC
SRR2138696,2016-01-04 17:04:03,2016-11-21 23:59:18,7156639,630992225,0,88,355,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/002088/SRR2138696,SRX1127760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1020987,SAMN03948238,simple,10090,Mus musculus,GSM1839284,,,,,,,no,,,,,GEO,SRA281408,,public,06789B9364F93108DA18CF73581B741B,B9781E51F5FFA10E0126E71E554EC636
